"DateTime","Period","offered.by","taken.by","index","key","Group","Sender","Time","ClientTime","type","price","q","sender_x","sender_y","offerer_y","offerer_x","offerer","trade","text","order"
2016-02-08 21:47:36,1,"1",NA,"150",NA,1,NA,1454996856176757760,1454996856061,"offer","0.24","16.83",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:36,1,"3",NA,"163",NA,1,NA,1454996856808769536,1454996856693,"offer","0.36","6.83",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:36,1,"3",NA,"162",NA,1,NA,1454996856808435968,1454996856693,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:38,1,"2","1",NA,"2-146",1,"1",1454996858695367424,1454996858580,"ask","1.06","2.019999999999999","3.6999999999999997","11.995100000000003","-0.23750000000000027","12.530000000000001","2",TRUE,NA,NA
2016-02-08 21:47:38,1,"1",NA,"150",NA,1,NA,1454996858699692544,1454996858584,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:38,1,"3",NA,"164",NA,1,NA,1454996858863228672,1454996858746,"offer","0.21","12.35",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:38,1,"3",NA,"163",NA,1,NA,1454996858861515520,1454996858746,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:38,1,"2","1",NA,"2-142",1,"1",1454996858883790336,1454996858765,"ask","3.5","0.010000000000000675","5.719999999999999","9.853900000000003","-0.23750000000000027","12.530000000000001","2",TRUE,NA,NA
2016-02-08 21:47:38,1,"1",NA,"150",NA,1,NA,1454996858899629056,1454996858774,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:39,1,"1",NA,"151",NA,1,NA,1454996859211638784,1454996859094,"offer","0.44","13.97",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:39,1,"1",NA,"150",NA,1,NA,1454996859210193664,1454996859094,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:39,1,"2",NA,"147",NA,1,NA,1454996859834243328,1454996859719,"offer","1.65","-7.7",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:39,1,"2",NA,"142",NA,1,NA,1454996859834020352,1454996859719,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:40,1,"4",NA,"132",NA,1,NA,1454996860850850560,1454996860685,"offer","0.28","10.93",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:40,1,"4",NA,"131",NA,1,NA,1454996860850584320,1454996860685,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:41,1,"1",NA,"152",NA,1,NA,1454996861852968960,1454996861685,"offer","0.04","15.66",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:41,1,"1",NA,"151",NA,1,NA,1454996861849650944,1454996861685,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:41,1,"4",NA,"133",NA,1,NA,1454996861895430144,1454996861735,"offer","0.25","8.79",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:41,1,"4",NA,"132",NA,1,NA,1454996861890799104,1454996861735,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:42,1,"1","2",NA,"1-151",1,"2",1454996862333731328,1454996862219,"bid","0.44","8.51","10.5","1.9387000000000012","9.818900000000001","5.7299999999999995","1",TRUE,NA,NA
2016-02-08 21:47:42,1,"2",NA,"146",NA,1,NA,1454996862340814848,1454996862226,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:42,1,"2",NA,"147",NA,1,NA,1454996862344754176,1454996862230,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:43,1,"4",NA,"134",NA,1,NA,1454996863211654656,1454996863096,"offer","0.51","-3.48",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:44,1,"2",NA,"148",NA,1,NA,1454996864832417792,1454996864714,"offer","0.13","6.58",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:44,1,"2",NA,"146",NA,1,NA,1454996864831525888,1454996864714,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:45,1,"4",NA,"135",NA,1,NA,1454996865825497344,1454996865685,"offer","99.92","-0.11",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:45,1,"2",NA,"149",NA,1,NA,1454996865841094656,1454996865685,"offer","4.37","-1.92",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:45,1,"3",NA,"165",NA,1,NA,1454996865851272960,1454996865685,"offer","0.07","13.48",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:45,1,"4",NA,"134",NA,1,NA,1454996865822473216,1454996865685,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:45,1,"2",NA,"147",NA,1,NA,1454996865837502464,1454996865685,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:45,1,"3",NA,"164",NA,1,NA,1454996865845307648,1454996865685,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:46,1,"2",NA,"148",NA,1,NA,1454996866854522368,1454996866739,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:46,1,"2",NA,"150",NA,1,NA,1454996866855748096,1454996866740,"offer","1.71","2.87",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:47,1,"4",NA,"136",NA,1,NA,1454996867802908672,1454996867685,"offer","1.11","5.8",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:47,1,"2",NA,"151",NA,1,NA,1454996867818924288,1454996867685,"offer","0.79","6.1",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:47,1,"4",NA,"133",NA,1,NA,1454996867802177024,1454996867685,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:47,1,"2",NA,"150",NA,1,NA,1454996867817767168,1454996867685,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:47,1,"1",NA,"153",NA,1,NA,1454996867906689280,1454996867790,"offer","0.96","4.87",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:47,1,"1",NA,"152",NA,1,NA,1454996867906090496,1454996867790,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:49,1,"1",NA,"154",NA,1,NA,1454996869160369152,1454996869045,"offer","2.48","-2.95",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:49,1,"1",NA,"149",NA,1,NA,1454996869160060672,1454996869045,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:50,1,"4",NA,"137",NA,1,NA,1454996870847513600,1454996870701,"offer","0.41","6.81",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:50,1,"4",NA,"136",NA,1,NA,1454996870843091968,1454996870701,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:50,1,"1",NA,"155",NA,1,NA,1454996870886200576,1454996870707,"offer","1.23","-5.11",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:50,1,"1",NA,"154",NA,1,NA,1454996870881534208,1454996870707,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:51,1,"2",NA,"152",NA,1,NA,1454996871801327104,1454996871685,"offer","0.88","5.66",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:51,1,"2",NA,"151",NA,1,NA,1454996871800720384,1454996871685,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:53,1,"2",NA,"153",NA,1,NA,1454996873825216512,1454996873709,"offer","0.13","9.29",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:53,1,"2",NA,"152",NA,1,NA,1454996873824084992,1454996873709,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:54,1,"1",NA,"156",NA,1,NA,1454996874816873984,1454996874700,"offer","0.07","1.84",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:54,1,"1",NA,"153",NA,1,NA,1454996874816209920,1454996874700,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:54,1,"2",NA,"154",NA,1,NA,1454996874830395392,1454996874708,"offer","0.3","15.13",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:54,1,"2",NA,"153",NA,1,NA,1454996874829788416,1454996874708,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:55,1,"2",NA,"155",NA,1,NA,1454996875830501632,1454996875685,"offer","0.47","4.47",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:55,1,"2",NA,"154",NA,1,NA,1454996875830061568,1454996875685,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:55,1,"4",NA,"138",NA,1,NA,1454996875850018048,1454996875707,"offer","0.51","3.39",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:55,1,"4",NA,"137",NA,1,NA,1454996875849564160,1454996875707,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:55,1,"3",NA,"166",NA,1,NA,1454996875891720192,1454996875775,"offer","0.08","16.36",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:55,1,"3",NA,"165",NA,1,NA,1454996875890464768,1454996875775,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:56,1,"2",NA,"156",NA,1,NA,1454996876823740160,1454996876708,"offer","0.23","13.66",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:56,1,"2",NA,"155",NA,1,NA,1454996876822674688,1454996876708,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:57,1,"1",NA,"157",NA,1,NA,1454996877334208256,1454996877219,"offer","0.94","5.96",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:57,1,"1",NA,"156",NA,1,NA,1454996877333772288,1454996877219,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:57,1,"2",NA,"157",NA,1,NA,1454996877809978624,1454996877694,"offer","0.03","18.32",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:57,1,"2",NA,"156",NA,1,NA,1454996877809551616,1454996877694,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:57,1,"3",NA,"167",NA,1,NA,1454996877823389696,1454996877696,"offer","1.41","-1.91",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:57,1,"3",NA,"157",NA,1,NA,1454996877823101440,1454996877696,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:58,1,"4",NA,"139",NA,1,NA,1454996878852270848,1454996878685,"offer","3.32","-2.19",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:58,1,"4",NA,"135",NA,1,NA,1454996878851988480,1454996878685,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:59,1,"2",NA,"158",NA,1,NA,1454996879800975616,1454996879685,"offer","0.01","14.83",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:59,1,"1",NA,"158",NA,1,NA,1454996879840564992,1454996879685,"offer","0.7","4.32",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:59,1,"2",NA,"157",NA,1,NA,1454996879800532224,1454996879685,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:47:59,1,"1",NA,"157",NA,1,NA,1454996879837100032,1454996879685,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:00,1,"4",NA,"140",NA,1,NA,1454996880122241024,1454996880006,"offer","0.19","16.07",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:00,1,"4",NA,"138",NA,1,NA,1454996880120439552,1454996880006,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:02,1,"3",NA,"166",NA,1,NA,1454996882837419520,1454996882702,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:02,1,"3",NA,"168",NA,1,NA,1454996882837707264,1454996882703,"offer","0.01","12.55",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:03,1,"4",NA,"141",NA,1,NA,1454996883820249856,1454996883685,"offer","0.9","3.4",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:03,1,"4",NA,"140",NA,1,NA,1454996883819564032,1454996883685,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:05,1,"1","4",NA,"1-155",1,"4",1454996885337419264,1454996885223,"ask","1.23","1.28","3.6999999999999993","6.781199999999997","6.074500000000001","14.239999999999998","1",TRUE,NA,NA
2016-02-08 21:48:05,1,"1",NA,"159",NA,1,NA,1454996886008087808,1454996885892,"offer","16.27","-0.34",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:05,1,"1",NA,"155",NA,1,NA,1454996886007506688,1454996885892,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:06,1,"2",NA,"159",NA,1,NA,1454996886853254144,1454996886736,"offer","29.6","-0.25",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:06,1,"2",NA,"149",NA,1,NA,1454996886852066304,1454996886736,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:08,1,"4",NA,"142",NA,1,NA,1454996888825421312,1454996888703,"offer","1.76","-1.04",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:08,1,"4",NA,"139",NA,1,NA,1454996888823875840,1454996888703,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:09,1,"4",NA,"143",NA,1,NA,1454996889804462080,1454996889685,"offer","0.09","7.68",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:09,1,"4",NA,"141",NA,1,NA,1454996889803888640,1454996889685,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:09,1,"3",NA,"169",NA,1,NA,1454996889996476928,1454996889880,"offer","0.16","6.82",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:09,1,"3",NA,"168",NA,1,NA,1454996889996030720,1454996889880,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:11,1,"3",NA,"170",NA,1,NA,1454996891801652480,1454996891685,"offer","0.62","4.01",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:11,1,"3",NA,"169",NA,1,NA,1454996891800218624,1454996891685,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:12,1,"4",NA,"144",NA,1,NA,1454996892823107072,1454996892707,"offer","0.01","4.66",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:12,1,"4",NA,"143",NA,1,NA,1454996892822852864,1454996892707,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:13,1,"1",NA,"158",NA,1,NA,1454996893843089152,1454996893716,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:13,1,"1",NA,"160",NA,1,NA,1454996893848535040,1454996893717,"offer","0.03","6.38",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:14,1,"4",NA,"145",NA,1,NA,1454996894815948800,1454996894701,"offer","3.14","-2.86",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:14,1,"4",NA,"142",NA,1,NA,1454996894815345920,1454996894701,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:14,1,"3",NA,"167",NA,1,NA,1454996894835742464,1454996894716,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:14,1,"3",NA,"171",NA,1,NA,1454996894837478144,1454996894717,"offer","4.71","-0.21",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:16,1,"2",NA,"160",NA,1,NA,1454996896848541184,1454996896709,"offer","0.6","4.97",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:16,1,"2",NA,"158",NA,1,NA,1454996896837676800,1454996896709,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:16,1,"3",NA,"172",NA,1,NA,1454996896874589440,1454996896719,"offer","0.41","5.96",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:16,1,"3",NA,"170",NA,1,NA,1454996896874136576,1454996896719,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:17,1,"4",NA,"146",NA,1,NA,1454996898028359680,1454996897913,"offer","0.44","6.93",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:17,1,"4",NA,"144",NA,1,NA,1454996898028048128,1454996897913,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:18,1,"1",NA,"161",NA,1,NA,1454996898200741632,1454996898084,"offer","0.11","2.48",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:18,1,"1",NA,"160",NA,1,NA,1454996898199282432,1454996898084,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:18,1,"2",NA,"161",NA,1,NA,1454996899076295424,1454996898959,"offer","5.14","-1.73",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:18,1,"2",NA,"159",NA,1,NA,1454996899075759872,1454996898959,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:19,1,"4",NA,"147",NA,1,NA,1454996899874281472,1454996899704,"offer","15.34","-0.8",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:19,1,"4",NA,"145",NA,1,NA,1454996899873876736,1454996899704,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:20,1,"3",NA,"173",NA,1,NA,1454996900802207232,1454996900685,"offer","17.02","-0.69",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:20,1,"3",NA,"171",NA,1,NA,1454996900801528320,1454996900685,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:21,1,"4",NA,"148",NA,1,NA,1454996901871163136,1454996901698,"offer","0.32","9.9",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:21,1,"4",NA,"146",NA,1,NA,1454996901870938368,1454996901698,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:22,1,"3",NA,"174",NA,1,NA,1454996902830737408,1454996902702,"offer","0.13","11.54",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:22,1,"3",NA,"172",NA,1,NA,1454996902830447360,1454996902702,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:23,1,"1",NA,"159",NA,1,NA,1454996903832342528,1454996903716,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:23,1,"1",NA,"162",NA,1,NA,1454996903833045504,1454996903717,"offer","1.45","-8.24",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:24,1,"2",NA,"162",NA,1,NA,1454996904802476544,1454996904685,"offer","8.08","-1.74",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:24,1,"2",NA,"161",NA,1,NA,1454996904801113600,1454996904685,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:24,1,"1",NA,"162",NA,1,NA,1454996904815872000,1454996904697,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:24,1,"1",NA,"161",NA,1,NA,1454996904849099520,1454996904697,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:26,1,"3",NA,"175",NA,1,NA,1454996906858164992,1454996906685,"offer","7.83","-0.49",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:26,1,"3",NA,"173",NA,1,NA,1454996906857679104,1454996906685,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:26,1,"4",NA,"149",NA,1,NA,1454996906830925824,1454996906704,"offer","1.68","-1.01",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:26,1,"4",NA,"147",NA,1,NA,1454996906830488832,1454996906704,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:27,1,"1",NA,"163",NA,1,NA,1454996908059209728,1454996907944,"offer","3.57","-2.79",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:28,1,"4",NA,"150",NA,1,NA,1454996908864802304,1454996908695,"offer","3.53","-2.34",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:28,1,"4",NA,"149",NA,1,NA,1454996908864282624,1454996908695,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:29,1,"1",NA,"164",NA,1,NA,1454996909883392000,1454996909768,"offer","0","7.48",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:30,1,"1",NA,"165",NA,1,NA,1454996910820360960,1454996910704,"offer","12.15","-0.99",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:30,1,"1",NA,"163",NA,1,NA,1454996910819065088,1454996910704,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:31,1,"3",NA,"174",NA,1,NA,1454996911817384704,1454996911701,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:31,1,"3",NA,"176",NA,1,NA,1454996911818375168,1454996911702,"offer","0.07","15.3",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:31,1,"2",NA,"163",NA,1,NA,1454996911830346496,1454996911711,"offer","0.33","11.76",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:31,1,"2",NA,"160",NA,1,NA,1454996911829851136,1454996911711,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:31,1,"4",NA,"151",NA,1,NA,1.454996911876e+18,1454996911745,"offer","0.31","12.59",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:31,1,"4",NA,"148",NA,1,NA,1454996911875166720,1454996911745,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:33,1,"1",NA,"166",NA,1,NA,1454996913964801536,1454996913839,"offer","0.55","-7.96",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:33,1,"1",NA,"165",NA,1,NA,1454996913964440576,1454996913839,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:34,1,"4",NA,"152",NA,1,NA,1454996914845078528,1454996914703,"offer","0.07","6.39",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:34,1,"4",NA,"151",NA,1,NA,1454996914844774144,1454996914703,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:37,1,"1","4",NA,"1-166",1,"4",1454996917354606080,1454996917241,"ask","0.55","1.48","4.9799999999999995","5.206799999999997","7.648900000000001","12.959999999999999","1",TRUE,NA,NA
2016-02-08 21:48:37,1,"4",NA,"152",NA,1,NA,1454996917361687552,1454996917248,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:37,1,"4",NA,"153",NA,1,NA,1454996917842092544,1454996917725,"offer","3.48","-2.82",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:37,1,"4",NA,"150",NA,1,NA,1454996917841202176,1454996917725,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:39,1,"2","1",NA,"2-163",1,"1",1454996919163067136,1454996919047,"bid","0.33","10.24","9.329999999999998","9.645400000000002","5.683100000000001","1.9900000000000002","2",TRUE,NA,NA
2016-02-08 21:48:39,1,"1",NA,"166",NA,1,NA,1454996919174422784,1454996919060,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:39,1,"1","2",NA,"1-166",1,"2",1454996919224556032,1454996919109,"ask","0.55","2.15","1.9900000000000002","5.683100000000001","8.462900000000001","11.479999999999999","1",TRUE,NA,NA
2016-02-08 21:48:39,1,"2",NA,"163",NA,1,NA,1454996919227919360,1454996919113,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:39,1,"2",NA,"164",NA,1,NA,1454996919800591616,1454996919685,"offer","4.28","-4.12",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:39,1,"2",NA,"162",NA,1,NA,1454996919800218624,1454996919685,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:39,1,"4",NA,"153",NA,1,NA,1454996919823071744,1454996919691,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:39,1,"4",NA,"152",NA,1,NA,1454996919823467776,1454996919691,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:40,1,"1",NA,"167",NA,1,NA,1454996920832510720,1454996920696,"offer","0.28","13.54",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:40,1,"1",NA,"164",NA,1,NA,1454996920832332544,1454996920696,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:41,1,"1",NA,"168",NA,1,NA,1454996921963161344,1454996921845,"offer","0.68","12.19",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:41,1,"1",NA,"167",NA,1,NA,1454996921961576192,1454996921845,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:42,1,"3",NA,"177",NA,1,NA,1454996922828679680,1454996922700,"offer","0.14","4.14",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:42,1,"3",NA,"176",NA,1,NA,1454996922828487680,1454996922700,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:42,1,"2",NA,"165",NA,1,NA,1454996922873959424,1454996922756,"offer","1.87","-2.73",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:42,1,"2",NA,"164",NA,1,NA,1454996922873611776,1454996922756,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:43,1,"2",NA,"166",NA,1,NA,1454996923817517056,1454996923701,"offer","0.87","-4.45",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:48:43,1,"2",NA,"165",NA,1,NA,1454996923817058560,1454996923701,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
